power,cruise speed,bandwidth,quality,illuminance,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3,req_4,req_5
91.0,1.2127,39.2234,0.0,60066.4067,1.0,51.9492,2.3341,0.0,True,True,True,True,True,True
88.0,3.6614,17.9593,0.0,92914.5727,1.0,119.5315,7.7173,1.0,True,True,True,True,True,True
77.0,4.1191,13.5987,0.0,85590.3793,2.0,58.9452,0.0692,1.0,True,True,True,True,True,True
16.0,4.3623,35.1919,1.0,111215.1168,1.0,82.6532,2.6133,0.0,False,True,True,True,True,True
58.0,3.3905,16.8095,2.0,65944.6161,0.0,116.392,5.2885,1.0,True,True,True,True,True,True
2.0,0.1199,37.6763,2.0,29427.7167,0.0,87.3498,8.9663,0.0,False,False,False,True,True,True
25.0,0.6229,46.1696,0.0,77406.3561,1.0,81.8172,9.5355,1.0,False,True,True,True,True,True
48.0,3.1363,38.5512,1.0,91041.244,0.0,88.8254,4.4749,1.0,True,True,True,True,True,True
20.0,4.3705,11.6349,0.0,3929.5723,1.0,5.6234,4.875,0.0,False,True,True,True,True,True
38.0,3.7968,29.91,2.0,68792.6321,1.0,96.9837,1.9988,1.0,True,True,True,True,True,True
85.0,0.2427,17.1605,1.0,36263.0659,1.0,99.3312,6.7652,0.0,True,True,True,True,True,True
46.0,1.3064,39.4279,2.0,63367.2847,0.0,47.294,7.1274,1.0,True,True,True,True,True,True
2.0,0.4691,18.8008,0.0,68996.3351,2.0,98.2799,6.7591,0.0,False,False,True,True,True,True
13.0,4.1856,20.6541,2.0,52733.9823,1.0,52.1845,7.4461,0.0,True,True,True,True,True,True
87.0,1.5871,28.1513,0.0,47540.2947,0.0,12.3613,3.3045,0.0,False,False,True,True,True,True
59.0,4.1496,38.8396,2.0,10313.867,2.0,31.9873,3.003,1.0,False,False,False,True,True,True
64.0,2.0661,47.6938,0.0,104783.7487,2.0,25.3797,2.1617,1.0,False,False,False,True,True,True
18.0,2.005,38.1808,0.0,56537.4112,1.0,71.0742,8.1673,1.0,False,True,True,True,True,True
37.0,1.9591,36.2082,2.0,79903.0268,1.0,25.1105,2.5176,0.0,False,False,False,True,True,True
45.0,0.4313,31.9793,1.0,60858.8925,0.0,53.4902,9.4188,0.0,False,True,True,True,True,True
62.0,0.0986,16.9406,1.0,61755.597,1.0,69.8911,7.9124,0.0,False,False,True,True,True,True
92.0,2.3107,18.3809,2.0,48934.4523,2.0,27.1411,3.9747,0.0,False,False,False,True,True,True
98.0,1.5399,33.8356,0.0,20969.8492,2.0,53.0711,5.422,0.0,True,True,True,True,True,True
85.0,1.0206,22.4293,2.0,2073.3431,1.0,10.0011,4.9949,1.0,False,True,True,True,True,True
1.0,2.7912,46.356,1.0,54678.2013,1.0,57.4212,2.8406,1.0,True,True,True,True,True,True
7.0,0.2436,23.6468,2.0,67847.3441,2.0,37.6469,9.9442,1.0,False,False,False,True,True,True
73.0,0.5312,27.0559,2.0,38412.5245,0.0,47.661,6.2118,1.0,True,True,True,True,True,True
59.0,4.2875,24.4942,0.0,77898.2425,2.0,39.2047,5.6721,0.0,False,False,True,True,True,True
91.0,0.5689,41.632,1.0,85958.4456,2.0,75.2749,1.6984,0.0,True,True,True,True,True,True
64.0,3.3696,16.5456,1.0,102227.5161,0.0,75.6923,5.5741,0.0,True,True,True,True,True,True
41.0,0.1009,43.1348,2.0,11706.0363,2.0,19.5619,3.8296,1.0,False,False,False,True,True,True
42.0,4.9878,17.2205,2.0,97683.2793,0.0,85.9676,6.443,1.0,False,False,True,False,False,True
9.0,3.5066,23.492,0.0,57827.9316,1.0,12.4091,9.395,0.0,False,False,False,True,True,True
2.0,1.7892,26.0752,0.0,99179.3045,2.0,26.1269,7.0506,0.0,False,False,False,True,True,True
77.0,3.8842,12.0975,0.0,57848.8972,2.0,81.0911,6.2447,0.0,True,True,True,True,True,True
91.0,2.633,11.3152,1.0,53290.1609,2.0,106.4763,0.9723,1.0,True,True,True,True,True,True
70.0,3.9193,15.7382,1.0,35969.3447,2.0,37.6678,8.5031,0.0,False,False,True,True,True,True
86.0,0.6677,16.497,0.0,31887.8488,0.0,83.9808,9.2724,0.0,False,True,True,True,True,True
87.0,0.8218,32.0895,0.0,19682.4317,0.0,98.7193,0.346,1.0,True,True,True,True,True,True
68.0,1.6524,44.863,1.0,97123.0162,1.0,73.0639,9.9125,1.0,True,True,True,True,True,True
65.0,1.9665,46.6466,0.0,66937.9307,2.0,4.6965,6.8241,0.0,False,True,True,True,True,True
64.0,0.3818,15.202,2.0,83427.3174,2.0,19.8031,8.605,0.0,False,False,False,True,True,True
67.0,4.6913,42.7215,0.0,115327.5819,1.0,45.282,0.3677,0.0,False,False,True,True,True,True
15.0,0.2468,23.4932,1.0,118066.4696,0.0,64.5895,2.8398,1.0,True,True,True,True,True,True
50.0,3.1215,33.6184,0.0,30407.2847,1.0,68.2565,0.9421,1.0,True,True,True,True,True,True
45.0,1.1579,45.8605,2.0,100633.9226,0.0,41.5632,1.6443,1.0,True,True,True,True,True,True
49.0,4.5899,41.944,0.0,9814.3841,1.0,6.9984,8.29,0.0,False,True,True,True,True,True
71.0,0.6298,18.0752,2.0,117278.7107,2.0,109.4398,5.7472,1.0,True,True,True,True,True,True
55.0,2.645,49.6516,2.0,11507.9995,2.0,100.707,7.7389,1.0,True,True,True,True,True,True
64.0,3.4064,15.7106,2.0,1861.4758,0.0,49.3008,4.4335,1.0,True,True,True,True,True,True
93.0,0.5045,40.1465,0.0,96919.203,2.0,102.2067,6.8263,0.0,False,True,True,True,True,True
93.0,1.1621,41.3968,2.0,107407.9666,0.0,39.6415,1.3925,0.0,True,True,True,True,True,True
4.0,2.4191,36.6256,0.0,48461.0495,0.0,91.7114,6.5429,0.0,True,True,True,True,True,True
80.0,3.1967,47.8602,2.0,67815.6363,0.0,76.0338,9.0706,0.0,True,True,True,True,True,True
40.0,3.0931,49.6896,1.0,82346.036,1.0,110.7082,5.9887,0.0,True,True,True,True,True,True
84.0,0.481,20.0789,2.0,56598.466,2.0,17.0628,3.9439,1.0,False,False,False,True,True,True
86.0,0.5098,18.4261,1.0,9431.5536,0.0,73.2502,6.5789,1.0,True,True,True,True,True,True
52.0,1.6131,24.1213,0.0,75030.1153,0.0,82.2416,5.5698,1.0,True,True,True,True,True,True
51.0,1.0552,15.5265,0.0,29976.4826,0.0,75.6732,1.5886,1.0,True,True,True,True,True,True
100.0,3.8986,13.4151,2.0,99011.0148,0.0,0.4825,5.6048,1.0,True,True,True,True,True,True
13.0,4.3801,48.7107,1.0,24367.6556,1.0,5.8285,2.8436,0.0,False,True,True,True,True,True
42.0,4.1451,40.8461,0.0,73350.7561,0.0,97.9988,8.8013,1.0,False,True,True,True,True,True
27.0,0.8474,17.3239,1.0,91387.5851,2.0,108.076,1.0605,0.0,True,True,True,True,True,True
73.0,0.3791,39.1097,0.0,16912.4388,1.0,28.6595,4.606,0.0,False,False,False,True,True,True
27.0,3.5842,29.4924,1.0,32387.1169,0.0,53.194,2.5177,0.0,True,True,True,True,True,True
76.0,2.3507,33.7114,1.0,20858.091,1.0,86.9351,2.1734,1.0,True,True,True,True,True,True
5.0,4.2056,23.8431,1.0,101378.3261,2.0,119.4439,2.8951,0.0,False,False,False,True,True,True
66.0,2.3271,30.1515,1.0,72159.854,2.0,7.0488,8.7478,0.0,False,True,True,True,True,True
27.0,2.2807,28.0236,2.0,26125.2665,1.0,119.247,7.5609,0.0,True,True,True,True,True,True
66.0,1.9059,36.328,2.0,78591.6447,0.0,20.5141,8.856,0.0,False,False,False,True,True,True
96.0,1.8229,29.326,2.0,25124.0891,2.0,110.3571,1.3929,0.0,True,True,True,True,True,True
100.0,3.6451,29.5045,1.0,7719.4755,2.0,16.7982,8.4098,1.0,False,False,False,True,True,True
91.0,1.6741,12.2046,2.0,44034.6982,2.0,41.275,4.0025,1.0,False,True,True,True,True,True
25.0,4.5599,48.909,0.0,116966.2272,1.0,103.5937,7.2268,1.0,False,True,True,True,True,True
13.0,4.313,30.8569,0.0,17955.3652,1.0,116.2843,7.5865,1.0,False,True,True,True,True,True
54.0,4.3476,46.0298,2.0,26704.6277,2.0,84.694,0.863,1.0,True,True,True,True,True,True
86.0,0.0031,19.4945,2.0,71880.2283,1.0,114.1867,0.8014,1.0,True,True,True,True,True,True
53.0,2.0507,35.5781,2.0,77273.444,1.0,78.5824,9.2284,0.0,True,True,True,True,True,True
38.0,1.3246,47.34,1.0,105491.5519,2.0,11.0151,6.6648,1.0,False,False,True,True,True,True
31.0,4.7744,13.3413,1.0,44714.2423,0.0,93.1712,4.7081,1.0,True,True,True,True,True,True
3.0,3.7061,24.9622,2.0,100752.3182,1.0,37.8581,7.1443,1.0,False,False,True,True,True,True
56.0,2.5825,44.4621,1.0,72465.1869,1.0,75.0186,4.2237,1.0,True,True,True,True,True,True
69.0,3.7712,32.7979,1.0,4654.8212,1.0,100.4493,6.7675,1.0,True,True,True,True,True,True
81.0,1.1421,16.1939,2.0,9171.3394,1.0,103.8152,1.0967,0.0,True,True,True,True,True,True
42.0,3.0935,38.6449,1.0,38970.9273,2.0,57.4942,3.5536,1.0,True,True,True,True,True,True
7.0,1.4947,23.0888,1.0,17202.5858,0.0,63.3981,3.1661,1.0,True,True,True,True,True,True
84.0,1.4016,21.6358,1.0,5817.6821,2.0,34.1336,1.4536,0.0,True,True,True,True,True,True
41.0,2.2859,10.9927,2.0,37660.0171,2.0,8.1319,5.17,0.0,False,False,True,True,True,True
55.0,0.4191,43.9755,0.0,114215.8474,0.0,81.8487,4.5278,1.0,True,True,True,True,True,True
47.0,2.1479,14.7999,1.0,30210.246,0.0,34.711,0.491,1.0,False,False,True,True,True,True
62.0,4.3616,25.6992,2.0,110462.7907,2.0,29.8523,8.4485,0.0,False,False,False,True,True,True
59.0,3.8212,38.5291,2.0,99446.7094,0.0,75.8342,8.4402,0.0,False,True,True,True,True,True
45.0,1.9494,19.343,0.0,74860.9683,2.0,80.1831,6.5867,1.0,False,True,True,True,True,True
87.0,1.4012,40.606,2.0,54232.3426,2.0,24.1037,6.6477,0.0,False,False,False,True,True,True
38.0,2.7274,48.3117,0.0,50009.9834,1.0,54.0854,8.7718,0.0,False,True,True,True,True,True
24.0,2.7531,33.2688,0.0,74705.0173,1.0,39.7368,0.7239,0.0,True,True,True,True,True,True
99.0,1.5409,41.9172,2.0,7474.7843,0.0,11.9447,3.267,1.0,False,False,False,True,True,True
50.0,0.3901,37.5572,1.0,28971.2739,2.0,3.3477,1.0806,1.0,True,True,True,True,True,True
90.0,1.0074,32.4628,2.0,59594.4471,2.0,0.4587,6.6104,1.0,False,True,True,True,True,True
100.0,4.3632,18.9705,2.0,3763.4438,2.0,87.3319,0.5638,1.0,True,True,True,True,True,True
75.0,2.7115,24.4671,0.0,5209.8607,0.0,106.0522,5.9099,0.0,True,True,True,True,True,True
65.0,2.4588,49.4606,2.0,37201.4187,2.0,0.9861,4.8711,0.0,True,True,True,True,True,True
23.0,0.0664,34.5467,2.0,105337.8535,0.0,82.3276,2.0174,0.0,True,True,True,True,True,True
2.0,0.9253,45.0121,2.0,12271.1746,1.0,112.2781,0.3409,1.0,True,True,True,True,True,True
93.0,2.118,42.3158,2.0,67916.8917,1.0,76.1823,4.0244,0.0,True,True,True,True,True,True
2.0,1.2445,29.7895,2.0,52698.1721,0.0,118.3843,8.8086,1.0,True,True,True,True,True,True
5.0,1.1085,40.3779,0.0,6788.4038,0.0,61.6931,1.3569,1.0,True,True,True,True,True,True
38.0,2.0819,12.4086,0.0,56931.3977,1.0,19.9518,8.7814,0.0,False,False,True,True,True,True
92.0,2.4205,29.801,0.0,83616.6974,1.0,7.1663,3.9763,1.0,True,True,True,True,True,True
72.0,2.3372,11.9637,0.0,46183.0715,2.0,101.6603,1.0265,1.0,True,True,True,True,True,True
67.0,2.4107,13.7554,0.0,24018.2638,0.0,32.8591,5.2431,1.0,False,True,True,True,True,True
17.0,4.6031,44.816,2.0,31051.1747,1.0,101.0848,0.5743,0.0,False,True,True,True,True,True
78.0,0.3292,31.9944,0.0,13532.1469,2.0,104.0599,5.0376,1.0,True,True,True,True,True,True
86.0,3.2297,30.1531,2.0,70075.4824,1.0,10.3543,8.023,1.0,False,False,True,True,True,True
59.0,4.7225,38.1522,1.0,71103.2163,2.0,108.4289,6.2211,0.0,False,False,True,True,True,True
92.0,3.4088,38.4423,0.0,67103.0678,0.0,25.1288,5.3606,0.0,False,False,False,True,True,True
73.0,1.7615,14.476,1.0,92926.034,0.0,13.7423,5.2266,0.0,False,False,True,True,True,True
92.0,0.8158,34.1598,1.0,71062.0561,2.0,64.1588,1.5192,0.0,True,True,True,True,True,True
54.0,1.3738,27.4155,0.0,24208.5173,2.0,85.9292,0.4028,0.0,True,True,True,True,True,True
31.0,3.9699,38.5028,2.0,113757.9668,0.0,59.2516,6.1354,0.0,True,True,True,True,True,True
62.0,2.24,14.2832,0.0,17253.8209,2.0,110.7521,3.7307,0.0,True,True,True,True,True,True
60.0,3.1784,15.2256,2.0,70936.9555,2.0,109.0958,0.6949,1.0,True,True,True,True,True,True
88.0,0.4825,24.9462,1.0,107957.7557,2.0,89.824,4.9303,1.0,True,True,True,True,True,True
30.0,0.828,25.2506,1.0,77571.6243,0.0,114.6009,8.0569,1.0,True,True,True,True,True,True
15.0,1.1888,41.2502,2.0,65465.6629,0.0,82.7353,3.5438,0.0,True,True,True,True,True,True
18.0,0.7057,16.2877,1.0,82888.366,0.0,60.9499,7.5865,1.0,True,True,True,True,True,True
3.0,1.1066,26.4108,0.0,2020.3824,1.0,48.4529,7.5394,1.0,True,True,True,True,True,True
43.0,0.4209,44.6507,2.0,66819.0218,0.0,32.8237,6.7638,0.0,False,False,False,True,True,True
1.0,1.1825,15.958,2.0,89156.3975,2.0,18.167,1.7738,1.0,False,False,True,True,True,True
78.0,3.0373,24.5611,1.0,94830.9621,0.0,4.8587,3.2884,1.0,True,True,True,True,True,True
100.0,4.111,14.0597,0.0,43497.0597,2.0,34.4919,1.0902,1.0,False,False,True,True,True,True
31.0,4.9671,40.6498,1.0,52982.0437,0.0,70.7625,6.2074,1.0,False,True,True,True,True,True
1.0,4.2224,21.8937,1.0,19062.3547,2.0,90.6275,3.0114,1.0,True,True,True,True,True,True
82.0,0.2394,20.61,2.0,5938.4007,2.0,41.993,9.1067,0.0,False,True,True,False,True,True
81.0,3.4491,21.3978,1.0,115681.936,1.0,111.8526,8.4195,0.0,True,True,True,True,True,True
48.0,3.36,41.7619,2.0,67051.1054,0.0,111.6528,5.7342,1.0,True,True,True,True,True,True
69.0,0.5709,28.3567,2.0,14350.0343,0.0,46.0619,0.0913,1.0,True,True,True,True,True,True
62.0,0.3231,18.3352,1.0,20067.7882,0.0,50.3062,4.6361,1.0,True,True,True,True,True,True
27.0,3.9531,33.4027,1.0,112243.8799,0.0,46.8657,1.4869,1.0,True,True,True,True,True,True
9.0,3.1382,44.7905,2.0,40345.4209,0.0,86.975,9.4026,1.0,True,True,True,True,True,True
80.0,0.1569,46.6422,0.0,106156.6354,2.0,96.7651,1.0161,0.0,True,True,True,True,True,True
86.0,3.0822,26.4381,2.0,78138.1336,1.0,32.1786,0.3237,1.0,False,False,False,True,True,True
84.0,1.8927,32.2295,0.0,118101.9714,2.0,37.6173,3.9351,0.0,True,True,True,True,True,True
66.0,4.3528,17.7389,0.0,101405.6188,0.0,80.9536,0.636,1.0,True,True,True,True,True,True
8.0,3.6461,45.9574,2.0,119664.56,1.0,1.661,3.8348,0.0,False,True,True,True,True,True
35.0,4.8902,14.1545,0.0,2943.478,2.0,44.7675,6.6692,1.0,False,False,True,False,True,True
38.0,2.2904,18.1401,1.0,15240.9706,1.0,86.6223,2.4523,1.0,True,True,True,True,True,True
46.0,3.4887,40.3828,1.0,74186.0777,0.0,75.3675,9.509,1.0,True,True,True,True,True,True
7.0,4.0461,38.6582,1.0,109681.5543,1.0,78.5954,4.9665,0.0,True,True,True,True,True,True
38.0,2.0017,44.2672,1.0,74836.0413,0.0,46.8293,9.5864,0.0,True,True,True,True,True,True
3.0,0.0112,44.3652,2.0,13228.1037,2.0,76.0215,0.7644,0.0,True,True,True,True,True,True
3.0,3.6898,35.767,2.0,117707.0964,2.0,12.5551,9.9101,0.0,True,True,True,True,True,True
60.0,3.3029,14.3631,2.0,25063.4783,0.0,41.9053,9.6361,1.0,True,True,True,True,True,True
47.0,2.286,49.2556,1.0,22053.3175,1.0,45.4799,8.8141,0.0,True,True,True,True,True,True
70.0,4.4613,47.8924,2.0,81926.4618,1.0,26.5102,9.4952,0.0,False,False,False,True,True,True
26.0,1.116,11.5907,2.0,2502.6249,2.0,107.9988,3.046,1.0,True,True,True,True,True,True
25.0,3.2296,33.1921,1.0,2009.3869,2.0,38.5862,4.177,1.0,True,True,True,True,True,True
73.0,3.4064,36.6698,1.0,53611.332,1.0,100.4155,2.0522,1.0,True,True,True,True,True,True
84.0,2.9768,45.3414,2.0,88056.6467,1.0,62.6616,4.8547,0.0,True,True,True,True,True,True
39.0,2.9437,10.7218,1.0,74417.7677,1.0,13.3294,3.328,1.0,False,False,False,True,True,True
59.0,1.3676,34.2381,2.0,38074.3389,0.0,46.5581,9.1517,0.0,False,False,True,True,True,True
41.0,0.427,27.983,0.0,33088.3242,0.0,26.4973,2.5308,0.0,False,False,False,True,True,True
92.0,0.8344,40.9236,2.0,105164.9185,1.0,111.6147,1.6681,0.0,True,True,True,True,True,True
48.0,4.3767,40.6505,2.0,87141.9383,0.0,9.6999,4.5396,1.0,False,False,True,True,True,True
55.0,4.8498,38.3744,2.0,94060.2819,1.0,27.9518,4.4871,0.0,False,False,False,True,True,True
86.0,2.8071,39.9488,2.0,16357.4328,0.0,49.8372,2.7812,0.0,True,True,True,True,True,True
11.0,4.1653,48.4207,2.0,37284.0484,2.0,18.5432,3.949,0.0,False,True,True,True,True,True
33.0,3.1756,14.7523,1.0,35389.7992,0.0,54.6338,8.1173,1.0,False,True,True,True,True,True
76.0,0.073,44.9746,2.0,69787.9378,0.0,52.6278,6.0564,1.0,True,True,True,True,True,True
69.0,0.5755,22.186,2.0,76774.6477,2.0,89.5843,7.7453,0.0,True,True,True,True,True,True
82.0,3.1489,49.5493,0.0,8040.3157,2.0,53.452,4.5794,0.0,True,True,True,True,True,True
47.0,1.1496,16.9424,0.0,2942.5806,2.0,38.6289,5.1949,0.0,True,True,True,True,True,True
82.0,3.3425,27.3078,0.0,104282.9376,0.0,47.8801,7.6852,0.0,True,True,True,True,True,True
61.0,1.2751,33.2103,0.0,42171.7974,0.0,81.194,4.4084,1.0,True,True,True,True,True,True
19.0,2.5255,38.8428,2.0,41407.0988,0.0,74.624,2.9709,0.0,True,True,True,True,True,True
10.0,3.033,28.9889,0.0,112674.34,2.0,48.0714,2.2994,1.0,True,True,True,True,True,True
2.0,3.2189,27.2483,2.0,76619.883,0.0,47.4738,1.6888,0.0,True,True,True,True,True,True
80.0,3.3205,43.3595,2.0,21397.8961,2.0,66.4842,7.129,1.0,True,True,True,True,True,True
99.0,4.8391,34.6787,1.0,69647.345,0.0,64.8584,6.8562,1.0,True,True,True,True,True,True
58.0,4.5655,28.9294,0.0,69426.9992,1.0,119.702,6.9005,1.0,False,False,True,True,True,True
12.0,3.3407,14.6524,2.0,74533.4204,2.0,59.1258,3.1271,1.0,True,True,True,True,True,True
66.0,4.254,23.8062,2.0,26980.8832,1.0,95.2052,8.239,1.0,True,True,True,True,True,True
67.0,1.2438,25.6457,0.0,52440.5054,0.0,34.5088,4.4681,1.0,True,True,True,True,True,True
51.0,4.0809,36.9861,0.0,634.7661,2.0,1.0683,3.7338,1.0,False,True,True,True,True,True
99.0,1.1347,13.3313,1.0,10009.9132,0.0,53.3174,8.8668,0.0,False,True,True,True,True,True
40.0,3.8613,13.3765,0.0,72870.2274,1.0,67.0753,4.4781,1.0,True,True,True,True,True,True
35.0,2.1919,43.9324,1.0,32249.1843,1.0,7.5744,7.3648,1.0,False,False,True,True,True,True
61.0,4.8385,37.8446,1.0,78881.3956,1.0,19.2835,2.409,1.0,False,False,False,True,True,True
73.0,3.8215,16.1423,2.0,97892.3423,0.0,14.0674,3.8646,0.0,False,False,False,True,True,True
1.0,2.2726,17.4932,1.0,117760.9139,0.0,88.9075,1.3073,0.0,True,True,True,True,True,True
63.0,0.2626,10.519,1.0,37073.2944,2.0,49.1294,6.0772,1.0,True,True,True,True,True,True
90.0,3.9015,40.9516,0.0,81746.1928,2.0,57.5666,4.9256,0.0,True,True,True,True,True,True
35.0,1.3009,49.2978,2.0,10844.9469,2.0,109.8308,7.7524,1.0,True,True,True,True,True,True
11.0,3.7658,11.4908,2.0,48076.5494,0.0,86.6408,0.9412,0.0,True,True,True,True,True,True
28.0,4.7319,42.2885,2.0,45545.3302,2.0,3.8437,0.1414,0.0,False,False,True,False,True,True
81.0,0.2921,38.0489,2.0,35377.5302,0.0,104.3889,3.8319,0.0,True,True,True,True,True,True
20.0,1.8279,21.1982,0.0,41117.5708,1.0,76.0714,2.2328,1.0,True,True,True,True,True,True
14.0,1.3163,21.1798,1.0,21280.4189,2.0,0.5139,0.3835,1.0,True,True,True,True,True,True
3.0,1.9128,41.0074,0.0,11819.3795,2.0,89.4725,4.4862,0.0,True,True,True,False,True,True
39.0,0.526,30.7711,1.0,20330.3846,0.0,107.1058,5.9922,0.0,True,True,True,True,True,True
9.0,1.4212,37.904,2.0,21279.0163,0.0,87.9685,5.2373,1.0,True,True,True,True,True,True
69.0,4.7293,27.9013,2.0,113239.3528,1.0,17.9109,5.0395,0.0,False,False,False,True,True,True
96.0,0.1389,34.5296,1.0,39470.907,2.0,17.9481,7.1994,0.0,False,False,False,True,True,True
46.0,2.0732,43.2614,0.0,79628.63,0.0,44.1206,1.1753,1.0,True,True,True,True,True,True
57.0,1.7011,24.6965,0.0,29806.9458,2.0,47.6956,8.1831,1.0,True,True,True,True,True,True
26.0,3.1153,28.7458,2.0,97290.8029,0.0,39.1575,4.0171,1.0,True,True,True,True,True,True
79.0,1.668,46.3153,0.0,80407.9237,1.0,85.1559,7.92,0.0,True,True,True,True,True,True
45.0,3.4878,13.2153,2.0,25902.5425,2.0,81.7376,1.1892,1.0,True,True,True,True,True,True
56.0,4.3941,49.9804,2.0,102474.4297,1.0,14.1145,8.2045,1.0,False,False,True,True,True,True
74.0,2.5748,46.3826,0.0,103608.5295,2.0,33.1949,5.3659,1.0,False,False,True,True,True,True
80.0,3.6267,25.9911,0.0,104853.8814,2.0,106.3376,7.2512,1.0,True,True,True,True,True,True
48.0,3.4678,49.5065,0.0,93267.2485,0.0,24.0599,4.7989,1.0,False,False,False,True,True,True
23.0,1.4303,31.9012,1.0,26080.4974,0.0,65.1533,9.8238,1.0,True,True,True,True,True,True
93.0,0.7397,29.5752,2.0,56146.147,2.0,16.8651,5.7785,1.0,False,False,False,True,True,True
62.0,2.4931,21.481,0.0,22161.1421,0.0,8.5504,6.1139,0.0,True,True,True,True,True,True
5.0,1.0664,36.6079,0.0,18741.0973,2.0,116.18,1.1733,0.0,True,True,True,True,True,True
64.0,3.4556,36.8727,2.0,85344.9609,1.0,108.1355,3.6136,1.0,True,True,True,True,True,True
92.0,2.0973,33.7796,0.0,97297.3628,2.0,119.2156,8.5683,1.0,True,True,True,True,True,True
56.0,2.8772,23.2298,2.0,10993.7366,1.0,105.3182,2.3966,0.0,True,True,True,True,True,True
15.0,3.6357,18.4099,1.0,101349.3132,1.0,54.8878,8.9512,0.0,True,True,True,True,True,True
15.0,0.7244,16.471,2.0,109450.1756,2.0,28.3605,7.7548,0.0,False,False,False,True,True,True
4.0,4.9216,38.2104,2.0,110023.2892,0.0,36.3604,2.2161,1.0,False,False,False,True,True,True
32.0,1.5756,43.6984,2.0,6419.1575,2.0,56.5563,7.7498,1.0,False,True,True,True,True,True
73.0,3.1261,24.5456,0.0,41600.9517,1.0,78.6938,4.7559,1.0,True,True,True,True,True,True
21.0,0.2253,22.7219,2.0,110008.434,1.0,17.8036,1.2545,0.0,False,False,True,True,True,True
7.0,4.6015,16.6298,1.0,44852.4876,2.0,28.5037,6.1964,1.0,False,False,False,True,True,True
87.0,4.3575,31.1821,2.0,62251.3954,2.0,101.4252,7.9154,1.0,True,True,True,True,True,True
15.0,2.6175,39.8732,1.0,6364.9487,2.0,21.3265,3.9164,1.0,False,False,False,True,True,True
56.0,3.9425,42.8421,2.0,107953.6357,1.0,81.7813,4.1131,0.0,False,True,True,True,True,True
90.0,1.9396,30.6846,2.0,56199.6777,1.0,23.4802,9.2882,0.0,False,False,True,True,True,True
10.0,2.6105,20.1225,1.0,82929.0434,1.0,77.8245,6.8845,1.0,True,True,True,True,True,True
54.0,1.6649,29.3566,2.0,116872.8026,2.0,71.5351,6.1618,0.0,False,True,True,True,True,True
66.0,2.8065,49.2889,2.0,103755.9907,1.0,21.9425,1.0895,0.0,False,False,False,True,True,True
65.0,2.3485,15.283,1.0,90968.788,2.0,117.4381,3.9839,1.0,True,True,True,True,True,True
64.0,1.1201,40.9531,0.0,37587.3317,2.0,112.6542,1.5496,0.0,True,True,True,True,True,True
82.0,2.5171,42.3691,1.0,38746.5856,0.0,118.5265,9.5259,0.0,True,True,True,True,True,True
77.0,0.6027,29.912,1.0,67190.1715,0.0,1.7997,0.6867,0.0,True,True,True,True,True,True
17.0,3.4061,29.3499,1.0,118940.5623,0.0,9.168,7.1168,0.0,True,True,True,True,True,True
47.0,2.1988,12.8117,0.0,39181.8031,2.0,105.4493,5.1006,0.0,True,True,True,True,True,True
13.0,0.5516,29.2961,2.0,62636.6751,0.0,78.7644,2.5146,1.0,True,True,True,True,True,True
20.0,3.3671,35.5884,2.0,6422.8549,1.0,49.1471,7.0184,0.0,False,False,True,True,True,True
48.0,1.3599,19.2738,2.0,68699.2265,0.0,58.481,1.2363,1.0,True,True,True,True,True,True
97.0,2.6412,28.7575,2.0,68087.2245,2.0,75.1102,4.1652,0.0,True,True,True,True,True,True
35.0,4.5574,16.9779,2.0,75430.2906,1.0,17.8796,8.0988,0.0,False,False,False,True,True,True
98.0,0.007,22.2578,2.0,68995.5321,2.0,101.5567,9.0556,1.0,True,True,True,True,True,True
73.0,0.9341,33.1302,0.0,66751.9884,1.0,41.3232,4.7551,1.0,True,True,True,True,True,True
41.0,1.747,25.4259,1.0,15110.9859,2.0,92.6121,8.9445,0.0,False,True,True,True,True,True
47.0,2.7435,29.1749,0.0,55804.7844,2.0,28.6543,0.4833,0.0,False,False,False,True,True,True
47.0,2.8484,10.5115,2.0,6304.8611,2.0,2.8896,1.5813,1.0,True,True,True,True,True,True
72.0,3.0223,40.6576,2.0,66457.0797,0.0,42.3676,1.2136,1.0,True,True,True,True,True,True
76.0,3.7646,12.9338,0.0,55028.5604,0.0,50.451,1.3154,0.0,True,True,True,True,True,True
100.0,2.9041,10.1728,1.0,36754.4109,1.0,62.6312,3.7056,1.0,True,True,True,True,True,True
48.0,1.6664,20.5828,1.0,14355.0081,0.0,9.0409,1.9326,0.0,False,True,True,True,True,True
85.0,0.2291,48.894,2.0,33819.9745,2.0,107.8406,3.8179,0.0,True,True,True,True,True,True
3.0,4.5882,23.7731,0.0,90950.6701,0.0,6.508,1.44,1.0,True,True,True,True,True,True
71.0,3.1769,37.1408,0.0,7161.0433,1.0,40.9821,7.7352,1.0,True,True,True,True,True,True
24.0,4.1369,13.5264,2.0,105932.9144,2.0,68.2096,8.6102,1.0,True,True,True,True,True,True
38.0,2.3046,19.5002,0.0,6735.8242,2.0,84.5532,3.5132,0.0,True,True,True,True,True,True
50.0,2.5815,17.04,2.0,95921.5407,2.0,49.4949,9.5614,0.0,False,False,False,False,True,True
94.0,3.0915,28.5476,2.0,16687.2334,1.0,90.3648,1.7389,0.0,False,True,True,True,True,True
